Start,End,Open,High,Low,Close,Volume,Market Cap,TVL
29-12-2022,30-12-2022,3.757971353,3.804658502,3.746482992,3.804658502,773177.2195,45976796.3,647895190.4
28-12-2022,29-12-2022,3.820058442,3.83385687,3.754887219,3.757971353,1205438.449,46132684.61,643586145.9
27-12-2022,28-12-2022,4.00288005,4.003069964,3.815405546,3.820058442,4555242.246,47637172.53,648786709.6
26-12-2022,27-12-2022,3.817572302,4.330409866,3.778988453,3.996049669,1107065.296,46709216.7,646908078.1
25-12-2022,26-12-2022,3.888271705,3.897402094,3.769123798,3.817572302,1216724.395,46627820.4,648512122.2
24-12-2022,25-12-2022,3.794820556,3.946362927,3.754261382,3.888271705,706043.639,46136515.22,653968237.3
23-12-2022,24-12-2022,3.751213118,3.796628548,3.740082853,3.794820556,850833.2472,45688439.77,660467590.8
22-12-2022,23-12-2022,3.782149916,3.800097716,3.686030713,3.751213118,1034304.99,45689067.9,660850166.9
21-12-2022,22-12-2022,3.804665739,3.868591752,3.710071955,3.778203398,1042804.305,45940471.41,685052489
20-12-2022,21-12-2022,3.62755834,3.810571093,3.623301402,3.804665739,1082660.031,45363002.18,682932095.4
19-12-2022,20-12-2022,3.761651464,3.819190626,3.574405927,3.618655881,686765.0349,45628416.87,674197838.9
18-12-2022,19-12-2022,3.809876931,3.823188828,3.748230846,3.761651464,849374.2736,45969850.73,679171670.2
17-12-2022,18-12-2022,3.822817602,3.827862963,3.570770661,3.809496755,2254284.135,45239599.81,657313250.7
16-12-2022,17-12-2022,4.092615626,4.099283164,3.804407436,3.804407436,1195671.69,48434179.49,651800208.2
15-12-2022,16-12-2022,4.220494394,4.222479296,4.081099591,4.083957574,1413486.537,50440978.54,712890136.9
14-12-2022,15-12-2022,4.269423942,4.302110813,4.203678229,4.220494394,1960180.985,51883578.57,731021491.5
13-12-2022,14-12-2022,4.457050008,4.468061847,4.223619549,4.265271127,2997099.493,52572933.92,738851777
12-12-2022,13-12-2022,4.328892076,4.702360221,4.278211251,4.458224019,5995703.849,54598577.39,749096691
11-12-2022,12-12-2022,4.2980891,4.471939968,4.259368269,4.337756586,9883780.437,53180812.96,809782413.2
10-12-2022,11-12-2022,4.129757123,4.478394743,4.129757123,4.2980891,3295237.578,51551406.38,803962283.4
09-12-2022,10-12-2022,4.136097594,4.233067512,4.112254406,4.140199424,1332041.825,50655949.75,794124542.1
08-12-2022,09-12-2022,4.061224269,4.156166299,3.960863447,4.136097594,1298808.823,49244216.34,804487610.1
