Start	End	Open	High	Low	Close	Volume	Market Cap	TVL
22-06-2021	23-06-2021	2101.6	2388.112557	1944.945425	2262.11	201286706.4	2183115747	8362007463
21-06-2021	22-06-2021	2707.96628	2716.592284	2081.43	2103.22	142139029	2337476666	8691419927
20-06-2021	21-06-2021	2592.14	2738.74	2450.92	2708.953291	82838697.18	2580212881	9104411026
19-06-2021	20-06-2021	2684.44	2711.97	2585.45	2591.48	102106399.4	2638573575	9589363520
18-06-2021	19-06-2021	2909.67	2909.67	2585.557657	2678.11	96561673.98	2742311075	9823942609
17-06-2021	18-06-2021	2944.845646	3058.59	2858.62	2909.55	94001159.93	2942185682	10066305677
16-06-2021	17-06-2021	3158.32	3158.32	2928.954962	2937.010442	98645608.03	3014829908	10487366330
15-06-2021	16-06-2021	3198.84	3272.318786	3113.2	3158.32	105127909.1	3168881033	10926456813
14-06-2021	15-06-2021	3143.62	3253.58	3092.309585	3199.44	108796822.8	3133578460	10616981483
13-06-2021	14-06-2021	2936.33	3177.83	2873.437753	3146.23	106562095.9	2948760145	10165012520
12/6/2021	13-06-2021	2922.76	3033.5	2794.85	2938.65	120754568.9	2896096599	10178191118
11/6/2021	12/6/2021	3114.55	3127.94	2888.02	2919.08	115814644.8	3008259383	10400789329
10/6/2021	11/6/2021	3324.558409	3331.465193	3054.5	3125.19	145072188.4	3164454173	10572042486
9/6/2021	10/6/2021	3247.486969	3329.33	3047.72	3320.13431	208194204.7	3191707393	10628396669
8/6/2021	9/6/2021	3300.73	3360.169125	2918.01	3228.041691	232171320.5	3183977643	10221812679
7/6/2021	8/6/2021	3614.57	3805.22	3297.830428	3297.830428	139311083.9	3623137476	11039147816
6/6/2021	7/6/2021	3557.08	3631.403906	3523.4	3604.93	164079694.4	3552182318	10722972489
5/6/2021	6/6/2021	3735.66	3895.8	3437.96	3549.68	306485729.4	3651753982	10532769192
4/6/2021	5/6/2021	3658.47	3938.52	3459.26	3746.84	350117145.1	3617990914	10333612057
3/6/2021	4/6/2021	3566.76	3715.697187	3542.17	3658.64	171612242.6	3601461259	11005512051
2/6/2021	3/6/2021	3595.42	3715.678822	3518.793588	3574.1	195305836.1	3579130716	10690918242
1/6/2021	2/6/2021	3592.675673	3692.420869	3491.67	3591.62	238582551	3546784191	10353139134
31-05-2021	1/6/2021	3306.99	3605.4	3185.777156	3588.464893	237937836.5	3379649484	10278555286
30-05-2021	31-05-2021	3055.85	3437.14334	2866.92	3311.674641	260027844.5	3199464129	9957422829
29-05-2021	30-05-2021	3252.36	3439.732158	2883.8	3057.82	258086617.4	3172507118	9947288147
28-05-2021	29-05-2021	3712.262845	3768.53182	3137.48	3256.75	291617048.6	3400797015	10091532131
27-05-2021	28-05-2021	3968.332958	3968.332958	3598.8553	3721.318767	373977217.3	3727798278	11228708556
26-05-2021	27-05-2021	3858.304749	4024.783003	3695.77	3929.780417	563791869.3	3836637577	11354837647
25-05-2021	26-05-2021	4172.699119	4317.327748	3358.75	3845.969751	994346706.2	3718545865	9964278142
24-05-2021	25-05-2021	2749.483363	4200.68996	2749.483363	4172.915365	1119254352	3447380566	9927124258
